1319;782;613183.81,266003.38,616194.56,267788.37
1538;1031;617838.84,248014.78,621829.88,250690.18
1342;848;616853.83,259484.77,617093.37,259636.13
1425;1062;607979.49,255557.83,610272.26,257266.55
1112;1045;615272.96,251252.28,616858.19,252742
1910;749;618903.14,260106.56,618933.79,260118.58
813;603;594325.27,250418.39,594356.97,250441.89
767;320;613780.79,247371.56,626203.31,252554.36
1861;810;609510.83,265346.18,610682.27,265856.06
1257;595;620592.33,275009.47,620803.93,275109.63
1795;721;606955.22,259010.5,614595.78,262079.49
1764;813;621887.89,270782.17,622039.2,270851.91
1214;741;621909.36,253971.97,632607.36,260501.8
1595;518;613140.33,250885,627937.36,255690.55
1331;382;613607.1,250202.51,620649.43,252223.67
1442;577;611646.65,263774.6,611846.77,263854.68
872;311;605514.94,273495.65,606351.79,273794.11
637;762;602777.05,249751.25,606607.79,254333.7
1516;811;633169.1,252920.32,636008.92,254439.51
1306;440;603681.03,247308.71,604197.26,247482.63
1052;351;633885.32,248850.19,633905.65,248856.97
850;370;609569.24,267009.28,610029.15,267209.47
763;1046;605095.52,267203.45,605227.59,267384.51
1021;372;607974.93,273813.53,608258.81,273916.96
1812;1018;610264.31,259018.91,613058.96,260588.97
1164;557;624176.32,252066.47,628192.56,253988.33
1327;880;613404.09,268775.69,613469.55,268819.1
1793;927;624507.86,251528.16,625989.69,252294.28
1772;444;625853.97,264008.48,626008.79,264047.27
1059;1065;627708.59,262336.99,628060.88,262691.27
1083;515;612565.23,261292.73,620253.23,264948.61
1424;936;609857.35,258133.28,610594.88,258618.06
673;512;605821.76,274235.6,606026.32,274391.23
941;939;617662.44,264712.83,617678.14,264728.5
1438;343;602677.86,252254.58,605240.04,252865.73
1316;394;610941.35,249935.01,611029.91,249961.53
1838;709;628106.06,261111.57,628269.54,261174.63
1320;392;600900.77,252351.91,601681.14,252583.65
1381;796;609938.32,265509.49,625383.96,274412.27
1219;593;603896.11,254557.12,604184.61,254697.47
1575;554;600584.57,246373.57,609834.08,249627.05
1120;389;620517.5,256122.22,622666.26,256868.53
1311;740;619364.76,253478.21,624082.88,256141.38
1300;352;604260.44,259316.17,614692.89,262140.96
1907;518;633748.46,253244.79,633784.99,253254.71
511;523;606963.84,266381.8,607133.62,266555.57
1505;683;604318.33,259270.31,606541.52,260279.24
585;1019;600370.21,254845.04,600524.84,255114.4
769;746;606153.79,273965.66,606711.58,274506.77
1041;310;596244.83,252513.75,601455.6,254065.47
1746;883;618667.92,264532.33,618734.77,264566.14
1184;739;633793.6,256117.2,633813.87,256129.86
1537;304;620934.1,259569.7,620970.82,259576.96
870;646;605309.5,251343.72,605319.93,251351.46
1094;669;594703.23,253342.72,595813.01,254021.37
1333;586;619507.72,273251.11,619570.12,273278.54
1387;493;610182.88,268499.71,610225.15,268514.74
1607;649;612443.13,274879.53,612492.34,274899.41
697;726;608363.79,255724.71,614711.33,262336.36
659;694;605520.22,264665.63,605529.38,264675.27
1024;1021;623119.58,271107.57,623140.57,271128.5
1014;378;613642.1,251271.06,614633.55,251640.66
528;907;610136.6,262033.35,616838.44,273545.79
1718;865;608778.21,266346.33,609141.03,266529
1802;720;611102.71,265955.83,611650.69,266174.79
1234;1057;612153.07,246802.08,613145.33,247652.01
1362;810;599467.55,254081.56,599738.76,254242.85
1055;989;617936.15,248832.96,617959.68,248855.02
1006;519;618472.6,275705.23,618487.01,275712.67
1663;733;634884.54,256056.19,634905.65,256065.49
868;414;597148.45,247070.05,599914.32,248389.26
993;743;608666.23,252145.14,608895.77,252316.88
1756;1031;605620.04,271788.43,605660.27,271812.06
1780;1045;622577.82,250771.24,624166.36,251703.84
531;518;637107.86,256050.06,637129.75,256071.42
1253;590;628087.49,257515.38,628167.09,257552.86
1596;599;602834.89,247573.26,602879.1,247589.85
1476;398;624345.74,275025.4,624596.35,275092.98
578;987;611852.92,271562.73,611865.95,271584.96
1224;759;612295.14,272946.24,612313.42,272957.57
1866;595;601043.7,258783.51,601751.17,259009.1
520;1075;611801.03,252781.55,611809.06,252798.15
534;325;622677.38,251548.12,622683.44,251551.8
1053;512;630347.42,260670.44,630477.24,260733.56
563;353;621509.14,270526.04,621521.35,270533.7
1079;894;628430.35,250610.8,632939.19,254346.58
1147;582;623862.01,260325.16,625365.06,261087.83
1873;330;634918.6,257836.48,635064.83,257862.24
1711;530;615314.7,259970.61,615570.17,260049.74
1194;521;613611.3,253663.57,618829.94,255940.72
673;902;605645.67,250411.72,605669.35,250443.45
797;469;619548.19,265487.53,619587.41,265510.6
524;471;597455.83,250977.29,597493.55,251011.19
545;503;626901.02,258818.69,627170.9,259067.77
707;582;613309.86,275009.02,613334.19,275029.05
580;860;611075.26,274868.29,611090.81,274891.34
1029;370;608504.95,249660.72,618199.96,253146.78
1053;865;620843.24,250783.08,622332.89,252006.77
1695;925;612578.6,254516.54,614641.03,255642.06
1337;345;607759.73,275763.18,607805.59,275775.01
858;522;604822.25,273653.23,605503.29,274067.57
1718;573;604792.86,264690.76,605091.17,264790.26
1521;555;617742.72,257742.8,617823.39,257772.23
773;666;610976.2,269745.94,612112.74,270725.15
1425;1059;600876.01,255832.31,600903.7,255852.88
1449;777;616732.2,259349.85,616942.37,259462.55
1179;566;608914.09,252054.73,611667.16,253376.39
1784;776;606521.24,271531.17,606839.15,271669.46
1389;656;599392.41,248324.47,599664.48,248452.96
993;782;627069.99,252085.72,627685.01,252570.06
541;726;628939.12,251058.95,628999.53,251140.02
1161;497;633503.83,253113.5,633783.15,253233.07
703;303;614564.32,256543.14,614636.41,256574.21
985;559;605290.05,257628.77,614648.41,262939.76
501;911;613713.36,249125.22,615776.48,252876.71
882;769;610467.06,271623.7,611229.49,272288.45
1216;926;615634.48,259730.48,623219.38,265506.48
1755;637;605320.55,262785.85,620613.46,268336.61
808;901;604986.99,263138.11,605549.48,263765.35
1575;784;633779.03,252232.55,633809.88,252247.9
1253;934;618147.1,256762.67,618199.06,256801.39
1454;612;607599.46,255337.25,607659.6,255362.57
1315;1047;627253.02,266887.22,627406.24,267009.21
793;336;623841.69,273309.29,625245.6,273904.14
1070;969;599141.26,256803.65,599152.21,256813.56
1070;820;604820.68,268970.17,607512.82,271033.31
1900;809;599916.8,248800.57,602660.32,249968.73
1880;1047;614632.26,271571.03,615540.26,272076.71
1062;755;605799.89,266157.8,606030.22,266321.55
1150;650;607970.12,256918.04,608000.88,256935.43
1744;660;617711.88,263748.19,618436.9,264022.57
937;1026;617392.44,270810.13,617581.34,271016.97
722;537;624325.57,253356.94,627880.71,256001.14
628;356;619869.49,259270.42,620272.18,259498.7
1489;418;606685.25,252770.76,606706.32,252776.68
1595;505;632384.3,259783.15,632501.32,259820.2
1604;975;623248.33,253057.68,624933.15,254081.81
520;970;600880.18,254561.16,600939.36,254671.55
1401;765;622000.31,260217.98,622016.24,260226.68
1852;1072;621623.77,249404.76,634398.82,256799.39
1657;735;617512.48,250999.91,626718.85,255083.6
1316;512;618973.48,248632.29,619112.16,248686.24
1012;674;626923.12,261817.45,628409.26,262807.23
1675;1022;606687.69,258463.55,606773.95,258516.18
1364;515;621476.16,271670.7,621605.89,271719.68
1011;330;616325.68,259809.51,621059.6,261354.71
1232;375;617424.13,251022.2,626695.91,253844.37
1660;563;601123.46,261552.54,601479.73,261673.38
852;319;631055.45,252740.59,635550.07,254423.43
863;812;601273.03,248345.71,601450.73,248512.91
1119;1050;623907.19,258622.44,628555.2,262983.84
610;1020;610288.85,255941.04,610296.44,255953.74
1309;475;615482.42,263815.05,615533,263833.41
632;689;615209.82,274708.72,615234.4,274735.52
1889;883;597653.67,253213.96,597831.59,253297.13
1746;308;636050.91,257206.99,636251.73,257242.41
979;740;611392.49,246390.08,611415.31,246407.33
1492;914;613334.33,254194.41,614272.58,254769.18
1563;509;599969.77,257123.36,605597.85,258956.17
645;385;619856.82,252546.81,619980.23,252620.47
681;424;616472.48,253154.37,616594.69,253230.46
855;676;621599.7,261912.68,624461.69,264175.5
1181;421;605811.94,264673.8,606473.63,264909.68
1150;427;617095.62,273107.11,617250.55,273164.63
1528;533;621961.69,272494.27,622250.36,272594.97
737;412;618316.5,258268.08,619101.29,258706.8
1042;769;608946.61,264927.43,619705.34,272867.42
1542;588;617850,261861.11,619287.59,262409.3
1004;824;623638,264413.82,624146.79,264831.4
773;752;622235.29,271486.03,622588.54,271829.68
1577;629;597637.37,253437.94,597773.86,253492.38
749;350;625587.89,247365.11,625616.14,247378.32
1489;923;628098.8,253137.43,633460.06,256460.76
1085;584;621228.96,268265.91,621334.58,268322.76
1650;451;625718.51,264858.09,625739.35,264863.79
1371;532;603001.01,257231.47,605649.23,258259.08
1810;817;607241.53,256761.45,607683.35,256960.88
954;753;605414.63,256549.65,607461.18,258165.02
1175;978;611518.21,248769.22,611572.44,248814.36
983;964;623075.1,262269.7,623155.65,262348.69
649;965;613466.19,272980.03,613795.05,273469.01
596;667;606870.87,275422.79,607155.54,275741.37
1523;560;632058.53,255678.47,635251.3,256852.44
538;847;623190.67,266775.23,625413.45,270274.67
595;759;608209.59,245997.17,610117.22,248430.6
595;853;619355.78,251971.72,625377.18,260604.08
1042;823;604546.26,260237.58,604560.26,260248.63
769;306;623570.29,273056.74,623617.52,273075.53
518;685;598615.94,255091.96,599498.37,256258.88
979;323;617278.95,258009.64,617771.63,258172.19
973;1010;595619.72,249816.79,595986.22,250197.22
1919;926;603933.09,250069.46,603976.15,250090.24
1277;566;598010.19,250344.22,607596.6,254593.17
941;611;604294.26,252635.42,605798.91,253612.4
926;1036;619709.4,260119.89,619750.03,260165.35
1872;705;623946.01,262692.42,623985.69,262707.37
1659;574;604326.99,250510.94,620996.92,256278.59
1395;471;611265.42,262118.36,613521.34,262880.03
1333;1015;616705.47,265430.13,616737.16,265454.26
1172;698;601036.82,247817.12,603039.67,249009.95
1413;545;631019.77,247090.76,631396.22,247235.96
743;582;626469.16,251150.65,626595.04,251249.25
732;329;624138.68,263882.19,625456.74,264474.59
1674;918;600702.2,256166.98,600789.06,256214.62
1098;565;614183.27,258397.9,614393.09,258505.87
722;898;598189.22,246520.05,598691.41,247144.66
1121;1017;615562.6,255459.71,616845.75,256623.82
1138;462;633571.71,252872.1,634345.46,253186.23
552;719;612516.98,255985.36,616932.98,261737.37
1297;884;624972.94,256261.77,625084.19,256337.6
734;300;593588.23,252129.15,593740.6,252191.43
1154;537;625540.51,270984.3,625596.4,271010.31
1849;635;621279.35,258115.57,623986.98,259045.45
719;904;604281.96,249130.31,604874.75,249875.62
